sender_upi_id,sender_bank,sender_account_age_days,total_txn_24h,unique_receivers_24h,total_amount_sent_24h,avg_txn_amount,rapid_txn_flag,repeated_amount_flag,night_activity_flag,cross_bank_flag,is_suspicious_sender
S1011@upi,ICICI,167,3,2,6197.534608735168,4145.733658364465,0,0,0,0,0
S1012@upi,SBI,30,2,2,7510.086898598191,4655.4249759455615,0,0,0,1,0
S1013@upi,YBL,244,1,1,1435.052669827074,4041.1155126676613,0,0,0,0,0
S1014@upi,YBL,324,2,2,4226.186594310826,2250.47756604769,0,0,0,0,0
S1015@upi,YBL,73,2,2,5009.7771776373975,3528.518413096791,0,0,0,1,0
S1016@upi,SBI,236,2,1,6420.0652819737015,2736.9796879626347,0,0,0,1,0
S1017@upi,ICICI,311,2,2,2451.8811767100133,4106.986028673706,0,0,0,0,0
S1018@upi,HDFC,24,3,2,14653.079097810743,4633.764971219774,0,0,1,0,0
S1019@upi,YBL,307,27,15,64719.014430564945,2031.444551830183,1,1,0,0,1
S1020@upi,SBI,309,28,14,131283.9763330248,4878.778980459933,1,1,0,0,1
S1021@upi,YBL,51,5,1,20909.45415895211,4885.654644123557,0,0,1,1,0
S1022@upi,SBI,13,32,13,39268.58115460879,1290.6277681585282,1,1,0,1,1
S1023@upi,YBL,62,5,2,22482.504623420347,3579.962372158479,0,0,0,0,0
S1024@upi,YBL,49,3,2,4856.966880611986,1986.6276137815707,0,0,0,0,0
S1025@upi,HDFC,78,3,1,13029.730091143725,1544.8927357301877,0,0,0,1,0
S1026@upi,SBI,251,5,2,19951.17975681436,4807.0128775626645,0,0,1,0,0
S1027@upi,AXIS,87,27,15,120270.74940029654,3612.2810158437455,1,1,0,1,1
S1028@upi,YBL,240,3,2,4340.033773069277,3344.5152525273415,0,0,1,0,0
S1029@upi,AXIS,146,2,1,2520.8137656282793,3469.16553233556,0,0,1,1,0
S1030@upi,AXIS,137,2,1,7142.2816770823365,2714.516347210453,0,0,0,1,0
S1031@upi,AXIS,180,3,1,11710.812816919572,4268.869271325186,0,0,0,1,0
S1032@upi,ICICI,349,3,1,5332.389920420532,4155.01884447806,0,0,1,0,0
S1033@upi,SBI,255,2,2,4993.266207105576,2134.775769342768,0,0,1,0,0
S1034@upi,HDFC,158,39,17,72176.10481928865,2951.890280422583,1,1,0,0,1
S1035@upi,SBI,285,15,16,22159.264936165357,4370.72573174485,1,1,0,0,1
S1036@upi,YBL,38,28,10,90935.05725856403,3565.0515595667603,1,1,0,0,1
S1037@upi,HDFC,294,4,1,4816.819198575443,1429.186122726704,0,0,0,0,0
S1038@upi,YBL,353,5,1,23208.177265315244,3969.5096782635533,0,0,1,0,0
S1039@upi,SBI,316,4,2,19336.979651421032,4033.070582663261,0,0,0,1,0
S1040@upi,ICICI,263,19,12,27073.89587373804,4874.083720616257,1,1,1,1,1
S1041@upi,ICICI,263,1,2,4351.510681615044,1830.4239672410145,0,0,0,0,0
S1042@upi,YBL,20,1,2,2292.710129113264,2182.0284428188897,0,0,0,1,0
S1043@upi,YBL,90,1,1,3281.7220737138427,1285.2695529249631,0,0,0,0,0
S1044@upi,YBL,136,1,1,4731.954469259141,2063.2273540841747,0,0,1,1,0
S1045@upi,HDFC,331,4,1,19174.39358138667,1864.8993725192877,0,0,0,1,0
S1046@upi,YBL,6,4,2,4842.219752368565,3843.300477839942,0,0,0,0,0
S1047@upi,HDFC,64,5,2,11685.978127486818,1317.3301355618942,0,0,0,1,0
S1048@upi,YBL,304,5,1,14619.005019045417,1811.851482132498,0,0,1,1,0
S1049@upi,YBL,354,1,2,1164.4012494776791,3782.4616917445114,0,0,0,1,0
S1050@upi,ICICI,301,5,2,10852.174044290514,4335.895673375902,0,0,0,1,0
S1051@upi,YBL,208,2,2,2622.731325150433,2581.671325829176,0,0,0,1,0
S1052@upi,YBL,219,1,2,3116.056837129135,2378.8954496070965,0,0,0,1,0
S1053@upi,ICICI,56,1,1,3924.897570931477,4450.982486379893,0,0,1,1,0
S1054@upi,HDFC,147,2,2,2619.249928213952,4857.469090536062,0,0,0,0,0
S1055@upi,YBL,255,22,15,31020.282430794105,4314.017319805149,1,1,1,1,1
S1056@upi,HDFC,60,28,12,86974.47639536925,1120.0867385098877,1,1,0,0,1
S1057@upi,HDFC,180,4,2,15989.376079457634,1844.3461373673103,0,0,0,1,0
S1058@upi,HDFC,111,2,2,4821.885435272792,1455.8811846363922,0,0,1,0,0
S1059@upi,HDFC,271,27,15,101410.66532497364,3310.2383353661785,1,1,0,1,1
S1060@upi,YBL,43,39,17,58281.261541919754,2572.588427101011,1,1,0,1,1
S1061@upi,YBL,45,4,1,15521.8814788737,1581.1852862806636,0,0,0,1,0
S1062@upi,YBL,153,2,1,9974.489624919945,1724.4414857378488,0,0,0,0,0
S1063@upi,ICICI,15,36,12,74079.57153655967,1388.7848885564877,1,1,0,0,1
S1064@upi,ICICI,336,5,2,19365.832357704807,1541.970979369848,0,0,0,1,0
S1065@upi,AXIS,109,1,2,1385.7881999672895,4837.667924996267,0,0,0,1,0
S1066@upi,HDFC,191,30,17,41272.94304898139,2432.807277552025,1,1,0,0,1
S1067@upi,ICICI,339,3,2,7984.02684842907,4558.062225736291,0,0,0,0,0
S1068@upi,SBI,272,1,2,3030.934161490788,1567.2874401510169,0,0,1,1,0
S1069@upi,YBL,219,5,2,9257.24879769161,3217.7934120798323,0,0,0,0,0
S1070@upi,AXIS,197,1,1,4400.458208333421,3517.687461891115,0,0,0,1,0
S1071@upi,YBL,165,1,2,2256.73513830281,3519.5451427249704,0,0,1,1,0
S1072@upi,SBI,331,4,2,15509.538538978635,1368.1400721641025,0,0,1,1,0
S1073@upi,YBL,127,21,16,23956.606208814595,1273.3332837530252,1,1,0,1,1
S1074@upi,AXIS,161,3,2,8424.196743702127,2853.6984775635374,0,0,0,0,0
S1075@upi,YBL,282,5,2,13375.410316108519,1026.8011379872771,0,0,0,0,0
S1076@upi,HDFC,62,4,2,11888.552476583885,1397.364959973637,0,0,0,1,0
S1077@upi,AXIS,157,5,2,17966.4964027556,2592.9676007704643,0,0,0,0,0
S1078@upi,AXIS,187,3,1,5348.4026597770535,2276.0261501929217,0,0,0,1,0
S1079@upi,ICICI,167,22,11,100104.47951116569,3509.301446326173,1,1,1,0,1
S1080@upi,SBI,116,5,1,19814.077607836316,1543.0935296877153,0,0,0,1,0
S1081@upi,ICICI,329,2,2,5725.455042915257,3006.442777973166,0,0,0,1,0
S1082@upi,YBL,296,4,2,7389.994596269791,1852.914615325354,0,0,0,0,0
S1083@upi,YBL,192,23,19,75285.34293754186,1278.1990505995395,1,1,1,0,1
S1084@upi,HDFC,179,5,2,9951.76853146799,3016.0198381020846,0,0,0,0,0
S1085@upi,AXIS,96,2,1,5514.858332458611,4926.044842176647,0,0,0,0,0
S1086@upi,AXIS,258,4,2,14392.531257873363,3769.3891372672892,0,0,1,1,0
S1087@upi,ICICI,150,4,2,15006.821531921938,3781.117001695264,0,0,0,1,0
S1088@upi,SBI,9,4,2,7663.148085834601,3315.2027822818636,0,0,0,1,0
S1089@upi,ICICI,199,30,15,117609.43415822466,3106.337498202502,1,1,0,0,1
S1090@upi,AXIS,32,3,2,5982.344936644333,1742.6085351384102,0,0,0,1,0
S1091@upi,YBL,147,1,2,2183.864128018068,4048.3193824115197,0,0,0,1,0
S1092@upi,HDFC,24,3,1,8112.773889121764,1259.891909251665,0,0,0,0,0
S1093@upi,AXIS,344,2,1,5960.245243774953,4196.802794063138,0,0,0,0,0
S1094@upi,AXIS,219,4,1,14121.26110245698,1000.1901557978315,0,0,0,0,0
S1095@upi,ICICI,166,4,2,6121.478410531243,3760.7434562076946,0,0,0,0,0
S1096@upi,YBL,58,3,2,3067.116198630361,2343.6722797500342,0,0,0,1,0
S1097@upi,SBI,326,5,1,5951.886506693054,4453.593043293,0,0,1,1,0
S1098@upi,ICICI,358,3,2,13784.536678823095,1138.3350604878485,0,0,0,1,0
S1099@upi,SBI,261,2,2,4013.8623873201595,2666.3067629067937,0,0,1,1,0
S1100@upi,SBI,339,3,1,3548.012246508939,4179.991357889976,0,0,1,0,0
S1101@upi,ICICI,125,1,1,4063.126608475358,4800.768111776288,0,0,0,1,0
S1102@upi,AXIS,302,35,12,63537.56930421513,2226.1386293886735,1,1,0,1,1
S1103@upi,ICICI,148,1,2,4629.027604711049,2301.543329922245,0,0,1,1,0
S1104@upi,ICICI,52,2,2,5358.029828344531,4831.334120086977,0,0,0,0,0
S1105@upi,SBI,246,5,1,14043.083323701485,4773.439767813533,0,0,0,0,0
S1106@upi,SBI,163,1,1,4835.370155726514,4196.672182328484,0,0,1,1,0
S1107@upi,HDFC,338,37,11,91627.11667928386,4882.490456506697,1,1,1,1,1
S1108@upi,AXIS,208,20,18,90521.88646801852,1373.3571488177306,1,1,1,0,1
S1109@upi,HDFC,311,4,2,18207.19482415411,2449.0368351085694,0,0,0,1,0
S1110@upi,HDFC,273,4,2,7816.925679705905,2113.975943672048,0,0,0,1,0
S1111@upi,HDFC,90,5,2,24122.67093665571,4684.556234790962,0,0,1,0,0
S1112@upi,YBL,126,3,1,6782.597005362467,1974.462187873543,0,0,0,0,0
S1113@upi,SBI,266,17,14,80978.35774605226,1624.310577025121,1,1,0,0,1
S1114@upi,ICICI,186,3,1,5764.123127387924,4189.406692003331,0,0,1,1,0
S1115@upi,HDFC,235,1,2,3938.4679237149203,3375.106215794111,0,0,0,1,0
S1116@upi,AXIS,258,4,1,13577.045151768345,2697.028289124871,0,0,1,1,0
S1117@upi,YBL,163,5,2,16326.930676680462,4056.268458485107,0,0,1,0,0
S1118@upi,SBI,197,5,1,6108.453661948952,2327.150171667554,0,0,1,1,0
S1119@upi,AXIS,184,5,2,18833.2234651113,3151.16485023128,0,0,0,0,0
S1120@upi,AXIS,80,5,1,21504.809089631126,2366.3711534165345,0,0,0,0,0
S1121@upi,AXIS,144,4,2,4333.4171447439885,3959.4826828180994,0,0,0,1,0
S1122@upi,SBI,208,4,2,19502.398470434615,2265.5766214616656,0,0,0,0,0
S1123@upi,ICICI,58,4,2,4577.745099983581,4333.444159545603,0,0,0,1,0
S1124@upi,YBL,65,3,1,14086.681113581228,3810.9367714106456,0,0,1,1,0
S1125@upi,ICICI,253,2,1,7859.085456150657,3622.2583462587395,0,0,0,1,0
S1126@upi,ICICI,12,30,17,34733.156817053445,2199.2018048771397,1,1,0,0,1
S1127@upi,AXIS,33,1,1,1952.5820445760596,3401.867263456473,0,0,0,1,0
S1128@upi,YBL,307,2,1,7855.581653014279,3189.2736180388347,0,0,0,1,0
S1129@upi,AXIS,8,38,12,186819.67513530698,4194.3785340742015,1,1,0,0,1
S1130@upi,YBL,66,3,2,8547.34277930134,3458.357523586455,0,0,0,0,0
S1131@upi,YBL,129,1,2,4187.761852514535,1185.5365663507525,0,0,0,0,0
S1132@upi,ICICI,36,2,1,6374.7094645812185,1713.9582828491825,0,0,0,0,0
S1133@upi,HDFC,202,1,1,1772.7873975737016,2164.5936559303886,0,0,0,1,0
S1134@upi,AXIS,16,4,2,18728.141944063897,1300.5674335584647,0,0,0,0,0
S1135@upi,AXIS,57,2,2,8541.43165465277,1682.857392336848,0,0,0,0,0
S1136@upi,SBI,86,1,1,2666.054526287896,1355.3473840200868,0,0,1,1,0
S1137@upi,ICICI,93,3,2,14226.290661083502,4174.483207375193,0,0,0,1,0
S1138@upi,YBL,352,28,9,131754.0782114192,2726.9269471242956,1,1,1,0,1
S1139@upi,SBI,352,2,1,4602.139668708918,4141.539890112437,0,0,1,1,0
S1140@upi,YBL,133,4,2,16104.893924364103,3530.351596629936,0,0,0,1,0
S1141@upi,ICICI,96,1,1,4570.387779493508,1918.4813693309443,0,0,0,1,0
S1142@upi,ICICI,219,4,2,19014.955094768986,2560.859088133445,0,0,0,1,0
S1143@upi,ICICI,145,17,15,60890.06747133243,4467.189340198291,1,1,0,0,1
S1144@upi,AXIS,109,30,19,78321.38111246034,2259.117162656217,1,1,1,0,1
S1145@upi,SBI,68,2,2,4966.445890984474,3234.533237944514,0,0,1,1,0
S1146@upi,YBL,346,2,2,3758.9664550917205,2311.686286564899,0,0,1,0,0
S1147@upi,ICICI,198,3,2,13203.800565181173,4178.8210186796205,0,0,0,0,0
S1148@upi,HDFC,167,4,1,12913.078967025456,3767.7661888719826,0,0,1,0,0
S1149@upi,SBI,90,3,2,11606.313327065676,4165.503103850073,0,0,0,0,0
S1150@upi,YBL,27,3,2,6944.003282475751,4370.842657781373,0,0,0,0,0
S1151@upi,ICICI,149,29,17,77694.71148905356,2370.118430503665,1,1,0,1,1
S1152@upi,AXIS,30,2,1,3170.520196285379,2909.4683650820184,0,0,1,0,0
S1153@upi,ICICI,270,5,1,9008.867664901638,1995.3724321414397,0,0,1,1,0
S1154@upi,ICICI,209,3,1,8876.409025676083,1895.2075442466535,0,0,0,1,0
S1155@upi,HDFC,128,4,2,8176.602202303552,2567.178253923724,0,0,1,0,0
S1156@upi,ICICI,173,2,2,8144.059375109658,1665.9237588196024,0,0,0,0,0
S1157@upi,AXIS,224,1,2,3486.075739981304,2597.2099564023774,0,0,1,0,0
S1158@upi,ICICI,301,1,1,2043.4524753532978,2739.2066508655753,0,0,0,1,0
S1159@upi,HDFC,344,5,1,19736.49153398946,2867.0213912908875,0,0,0,1,0
S1160@upi,YBL,24,1,2,3228.7306004153634,3206.298962344865,0,0,1,0,0
S1161@upi,SBI,109,2,2,2978.1118213111135,4182.5219152286245,0,0,1,0,0
S1162@upi,SBI,188,5,2,22724.996610524227,2924.0579748314753,0,0,1,0,0
S1163@upi,AXIS,328,1,2,3293.7618260137765,3243.9635097571863,0,0,0,1,0
S1164@upi,AXIS,131,1,1,1421.277816635956,4087.3129058407494,0,0,0,1,0
S1165@upi,SBI,73,1,1,4246.3061320173765,4292.1114519916155,0,0,0,0,0
S1166@upi,HDFC,296,3,1,14835.367261807134,4354.162053891694,0,0,0,0,0
S1167@upi,AXIS,34,3,2,14324.278078771926,2932.1328090891166,0,0,1,1,0
S1168@upi,HDFC,100,1,2,2064.3622901919325,2766.8803731314492,0,0,0,1,0
S1169@upi,HDFC,283,32,19,71366.94263192655,3532.3706565435377,1,1,0,0,1
S1170@upi,SBI,151,3,2,5180.64832128627,4488.220846679995,0,0,1,1,0
S1171@upi,HDFC,238,19,14,59323.117181244175,1210.73180841903,1,1,1,1,1
S1172@upi,HDFC,319,20,13,28403.868410203853,1130.178538176204,1,1,0,1,1
S1173@upi,ICICI,218,2,1,3994.5397850561912,2889.065564622614,0,0,1,0,0
S1174@upi,HDFC,5,3,1,8273.135754383686,4838.818655371973,0,0,1,1,0
S1175@upi,SBI,150,2,2,4594.841599237391,3201.616951649676,0,0,0,0,0
S1176@upi,HDFC,159,20,17,94397.08063891306,4750.988917300181,1,1,0,1,1
S1177@upi,HDFC,359,4,1,17568.36159314617,1755.0465554817931,0,0,0,1,0
S1178@upi,AXIS,160,18,17,28330.840027595725,3287.2205165938153,1,1,0,0,1
S1179@upi,SBI,12,3,2,4782.404236763245,4871.804666191457,0,0,1,1,0
S1180@upi,AXIS,145,38,16,69900.3316067103,1208.1154727361181,1,1,0,1,1
S1181@upi,ICICI,353,5,2,18000.027510348515,1297.4496338672297,0,0,0,1,0
S1182@upi,SBI,285,1,2,2296.609296468723,1296.8423055975354,0,0,0,0,0
S1183@upi,YBL,69,4,1,16158.005344639421,1077.256992464222,0,0,1,0,0
S1184@upi,SBI,45,3,2,4864.4327829939575,1729.2126214178188,0,0,0,1,0
S1185@upi,ICICI,106,5,2,24066.78216163457,1382.198212149931,0,0,0,1,0
S1186@upi,YBL,39,5,1,6946.2788502148,1319.5723912604894,0,0,0,1,0
S1187@upi,YBL,300,2,1,9433.275882879692,2772.660158914633,0,0,0,0,0
S1188@upi,ICICI,228,16,12,52549.521179070056,4070.9617851659723,1,1,0,0,1
S1189@upi,ICICI,202,4,1,18847.864020135734,4746.494792129336,0,0,0,1,0
S1190@upi,HDFC,263,4,2,14543.605416490102,2201.1474038601336,0,0,0,0,0
S1191@upi,AXIS,356,5,2,18180.635645950024,4658.0515457771635,0,0,0,1,0
S1192@upi,YBL,257,1,2,3216.09406823402,1245.9028497893132,0,0,0,1,0
S1193@upi,HDFC,338,3,2,9857.539122985272,1467.6813782665477,0,0,1,0,0
S1194@upi,SBI,166,1,2,2458.439419478387,4871.272527668796,0,0,0,1,0
S1195@upi,YBL,231,26,17,55447.849310734244,4313.658209380004,1,1,0,0,1
S1196@upi,ICICI,154,3,1,11430.422228354142,1742.4861176393156,0,0,0,0,0
S1197@upi,ICICI,287,1,2,1429.2079003798558,1983.2162742142737,0,0,1,0,0
S1198@upi,AXIS,170,17,18,30075.863475189668,4544.491603679708,1,1,1,1,1
S1199@upi,AXIS,81,3,2,11577.697035510728,1668.4598518022376,0,0,1,0,0
S1200@upi,ICICI,165,5,2,11108.729472211347,4139.865298398008,0,0,0,0,0
S1201@upi,SBI,325,34,11,105788.1581020596,4345.501194526761,1,1,0,1,1
S1202@upi,HDFC,312,4,1,4718.9698913274915,2025.92629813001,0,0,1,0,0
S1203@upi,YBL,191,2,2,9601.996590293178,4289.649901246217,0,0,1,1,0
S1204@upi,HDFC,217,33,11,114958.23446975295,4243.1229303151185,1,1,0,0,1
S1205@upi,SBI,287,5,2,24712.527284059975,3180.9148720658977,0,0,0,1,0
S1206@upi,SBI,224,31,13,126889.51259716945,4266.554762689468,1,1,0,1,1
S1207@upi,YBL,262,26,10,92278.29503758317,1360.375210753341,1,1,1,1,1
S1208@upi,ICICI,248,1,2,4491.936582842356,3837.0815345558544,0,0,0,1,0
S1209@upi,AXIS,137,24,9,118972.50293874144,4113.611896503864,1,1,1,0,1
S1210@upi,YBL,344,4,2,5190.915157396029,3024.9036434973946,0,0,0,0,0
S1211@upi,YBL,26,5,2,16269.435254614784,2266.8979832457935,0,0,1,1,0
S1212@upi,AXIS,269,1,2,2910.0682040999236,4433.222637409033,0,0,1,0,0
S1213@upi,ICICI,101,2,1,3255.235507480076,1805.9483330007256,0,0,0,0,0
S1214@upi,HDFC,300,4,1,9031.427112441726,3451.0884428491504,0,0,0,0,0
S1215@upi,HDFC,140,5,2,16933.44312078788,1085.5187090613297,0,0,0,0,0
S1216@upi,AXIS,201,5,2,6238.117705530102,4515.878595791079,0,0,1,0,0
S1217@upi,YBL,32,1,2,2399.05085746498,2064.709050332617,0,0,1,1,0
S1218@upi,AXIS,27,37,9,79647.88094797813,2148.2009391103406,1,1,0,1,1
S1219@upi,HDFC,95,1,2,2831.258401977377,1581.757049409734,0,0,0,1,0
S1220@upi,YBL,343,34,19,76197.01449762026,1442.9302052456703,1,1,0,0,1
S1221@upi,SBI,337,2,2,7199.50103840196,3781.0049318311585,0,0,0,0,0
S1222@upi,HDFC,71,22,14,102659.80588156002,3633.6616359599043,1,1,0,0,1
S1223@upi,AXIS,330,4,2,6691.592900788356,2079.550087706597,0,0,0,0,0
S1224@upi,YBL,91,4,1,18785.900249134495,2288.5565440348987,0,0,0,1,0
S1225@upi,AXIS,199,4,2,15524.938384301757,1774.9753288853399,0,0,0,0,0
S1226@upi,AXIS,110,2,2,9641.871457952186,4227.347807375423,0,0,0,0,0
S1227@upi,SBI,127,29,13,72524.87415240708,2233.119667748848,1,1,0,1,1
S1228@upi,AXIS,267,20,13,27185.536725162427,3077.447074689134,1,1,0,1,1
S1229@upi,HDFC,54,5,1,8880.575923807508,2042.6820931032873,0,0,0,0,0
S1230@upi,AXIS,163,3,2,12082.543349872356,1327.771495606521,0,0,1,0,0
S1231@upi,HDFC,212,5,2,20105.964088639696,3411.347229203187,0,0,0,1,0
S1232@upi,HDFC,81,2,1,5344.790103355382,3043.182345006957,0,0,0,0,0
S1233@upi,SBI,150,1,2,4968.906066357876,1362.5663015686428,0,0,0,0,0
S1234@upi,HDFC,142,1,2,3758.455660460231,4230.966318447065,0,0,1,1,0
S1235@upi,AXIS,49,3,1,6241.258223430559,3322.0358373401496,0,0,0,0,0
S1236@upi,HDFC,268,3,1,10533.169473797407,4013.7019441529883,0,0,0,0,0
S1237@upi,YBL,354,1,1,2191.4856363054105,1349.2979801669587,0,0,0,0,0
S1238@upi,ICICI,234,39,11,193205.1596279184,1350.4766858920393,1,1,0,0,1
S1239@upi,AXIS,169,4,2,17323.600407851227,1001.0804894269114,0,0,1,0,0
S1240@upi,ICICI,213,33,12,64635.783696340986,4713.1113641842785,1,1,0,1,1
S1241@upi,AXIS,197,3,1,7431.44812263206,3149.83435233973,0,0,0,1,0
S1242@upi,SBI,179,37,12,166880.08288273538,4107.018975494349,1,1,0,0,1
S1243@upi,AXIS,242,25,16,118044.57354318404,4168.880882811523,1,1,0,1,1
S1244@upi,SBI,33,1,2,1258.6289057170266,4245.239379806177,0,0,1,1,0
S1245@upi,ICICI,339,18,16,31692.40020108421,2996.3866077622415,1,1,0,0,1
S1246@upi,HDFC,298,3,1,14042.997050710443,2884.6365532831596,0,0,0,1,0
S1247@upi,HDFC,62,15,11,47804.69192670223,4726.387495905788,1,1,0,0,1
S1248@upi,AXIS,293,4,1,6446.207719276346,4033.0217743895737,0,0,0,1,0
S1249@upi,YBL,286,4,1,11934.869152982508,2867.35002793901,0,0,1,0,0
S1250@upi,AXIS,89,3,2,12696.70129638565,2724.255981623469,0,0,0,0,0
S1251@upi,AXIS,314,4,1,16651.961901129966,4557.894694791183,0,0,1,0,0
S1252@upi,HDFC,126,4,2,4375.17086740261,1524.7919167021432,0,0,1,1,0
S1253@upi,ICICI,125,26,10,37646.123135874026,2370.4608593738894,1,1,0,0,1
S1254@upi,YBL,276,4,2,10077.576136509113,3300.3528842430555,0,0,0,0,0
S1255@upi,YBL,96,2,2,5904.979467431749,4284.877777064921,0,0,0,1,0
S1256@upi,YBL,308,3,1,5172.600620316687,3905.6839311259946,0,0,0,1,0
S1257@upi,AXIS,270,5,2,15054.039092032044,4820.334669120227,0,0,0,0,0
S1258@upi,YBL,218,1,2,3853.9609449449435,1140.0625245945007,0,0,1,0,0
S1259@upi,ICICI,240,2,1,7575.181117086624,3886.092293497633,0,0,0,1,0
S1260@upi,ICICI,65,5,2,21683.01892568318,4479.741168511255,0,0,0,0,0
S1261@upi,AXIS,61,38,9,67551.50183010167,2866.2609019314013,1,1,0,1,1
S1262@upi,HDFC,102,24,9,81220.09669053636,3767.514689376054,1,1,1,0,1
S1263@upi,ICICI,293,4,1,13504.138233943115,1302.9762322227562,0,0,0,0,0
S1264@upi,SBI,170,3,2,5174.048276824152,4578.124208272473,0,0,0,1,0
S1265@upi,YBL,246,34,16,69288.67496925089,1273.5734081211367,1,1,0,0,1
S1266@upi,ICICI,73,2,2,8912.591207653051,4589.219184702044,0,0,0,0,0
S1267@upi,HDFC,232,1,2,3827.155980800509,2476.540928250164,0,0,1,0,0
S1268@upi,ICICI,244,4,1,16775.28538048847,4000.976438737637,0,0,0,0,0
S1269@upi,HDFC,328,36,8,68515.61800638221,1352.585268779242,1,1,0,1,1
S1270@upi,SBI,122,36,12,126820.62556246574,4420.872287534473,1,1,1,1,1
S1271@upi,HDFC,30,21,10,84383.09938085698,4275.918438956758,1,1,0,0,1
S1272@upi,AXIS,218,3,1,14759.512124781582,4225.527319475294,0,0,1,1,0
S1273@upi,AXIS,37,5,2,5202.737308125599,4020.2423002461014,0,0,0,1,0
S1274@upi,YBL,183,27,8,32684.10349596206,3940.637993874008,1,1,0,0,1
S1275@upi,YBL,316,37,16,112540.64017496981,3230.763345040807,1,1,0,0,1
S1276@upi,YBL,149,2,2,8263.828535186596,3702.8968264428786,0,0,0,1,0
S1277@upi,YBL,317,3,1,4555.7332807235425,1762.2909838697174,0,0,0,0,0
S1278@upi,HDFC,176,1,1,4402.381499304633,4399.071691135205,0,0,0,0,0
S1279@upi,SBI,179,5,2,23510.659305100507,1344.8760576601826,0,0,0,0,0
S1280@upi,SBI,258,1,2,1624.7972841767546,3209.3978976969297,0,0,0,1,0
S1281@upi,ICICI,332,3,2,7004.185380956403,4833.86775162425,0,0,1,1,0
S1282@upi,SBI,259,2,2,8421.264809467913,2007.1487786626099,0,0,0,1,0
S1283@upi,HDFC,31,4,1,9940.64554329945,3365.5506622810094,0,0,1,1,0
S1284@upi,HDFC,72,4,1,16369.415366455074,3428.005377035296,0,0,1,0,0
S1285@upi,ICICI,8,1,1,3400.0846452819146,4818.354495589348,0,0,0,1,0
S1286@upi,AXIS,140,5,1,22261.287463903893,1888.6823957095403,0,0,0,1,0
S1287@upi,YBL,286,32,15,34829.459006397716,3087.6192707338782,1,1,0,1,1
S1288@upi,AXIS,253,23,19,89438.23877187273,4365.216883040746,1,1,0,1,1
S1289@upi,YBL,101,1,1,4269.520771494537,4096.3249616968415,0,0,1,0,0
S1290@upi,HDFC,228,5,1,7730.032242914899,3925.4455299999463,0,0,0,1,0
S1291@upi,AXIS,351,2,2,8522.738984303705,2549.8457804370905,0,0,0,1,0
S1292@upi,SBI,18,36,8,127370.98019139798,4841.157029461445,1,1,0,0,1
S1293@upi,YBL,354,1,2,3354.4616689427357,2941.489935492336,0,0,1,1,0
S1294@upi,YBL,13,26,8,114743.81379710807,4870.560478703228,1,1,1,1,1
S1295@upi,YBL,41,2,2,7637.54232386645,1066.7470485520946,0,0,0,0,0
S1296@upi,ICICI,347,4,2,7283.464758353048,1352.8250510174123,0,0,0,0,0
S1297@upi,HDFC,108,5,2,19488.893220722704,4470.404680251564,0,0,0,0,0
S1298@upi,YBL,352,2,1,7283.7440507753945,4261.468482414326,0,0,0,1,0
S1299@upi,AXIS,29,5,1,10096.067375971534,2631.7851896047296,0,0,1,0,0
S1300@upi,YBL,163,3,1,12958.178105766881,2381.247936241721,0,0,0,0,0
S1301@upi,AXIS,319,1,1,4891.873773407724,4310.705419846578,0,0,1,0,0
S1302@upi,AXIS,164,27,18,44242.46359995586,4531.890956553196,1,1,0,0,1
S1303@upi,HDFC,113,4,1,7211.755934002344,3531.328522332797,0,0,0,0,0
S1304@upi,SBI,70,1,1,1275.6359712063575,4366.137131977735,0,0,0,1,0
S1305@upi,YBL,242,17,18,50567.26344360746,4097.457809314962,1,1,0,0,1
S1306@upi,HDFC,159,37,13,82357.76969436624,4932.802165234601,1,1,0,1,1
S1307@upi,ICICI,358,1,1,3448.0768832827885,4575.617560212699,0,0,1,1,0
S1308@upi,ICICI,259,5,2,18956.592347508962,4234.78469754001,0,0,1,0,0
S1309@upi,SBI,334,4,1,14697.498190118928,4041.1166568078015,0,0,1,0,0
S1310@upi,ICICI,131,1,2,3374.561103039408,4558.885654461907,0,0,1,1,0
S1311@upi,SBI,180,1,2,3866.8672344027045,2774.9372925891594,0,0,0,0,0
S1312@upi,SBI,129,4,2,10170.763041011249,3543.3399865225942,0,0,0,0,0
S1313@upi,ICICI,174,1,1,1392.8532709886117,4960.789521795701,0,0,1,1,0
S1314@upi,SBI,300,1,2,2100.1292454748923,2347.1854269902924,0,0,0,0,0
S1315@upi,YBL,311,36,16,152003.28718980108,1272.9135930104026,1,1,0,0,1
S1316@upi,HDFC,166,2,2,8071.784474288209,4432.283411043805,0,0,1,1,0
S1317@upi,YBL,22,1,1,3952.07529833773,4067.0271490087794,0,0,1,1,0
S1318@upi,SBI,57,22,11,57931.695664406274,2121.9570714179436,1,1,0,1,1
S1319@upi,YBL,345,37,15,138176.67955219705,4707.3396800401715,1,1,0,0,1
S1320@upi,ICICI,332,2,2,8949.422001935352,1278.8701093987559,0,0,0,1,0
S1321@upi,AXIS,322,5,1,15876.133824830331,4363.672790784815,0,0,0,1,0
S1322@upi,ICICI,97,1,1,2543.9671180922733,3496.7807272942296,0,0,1,1,0
S1323@upi,YBL,244,5,1,16348.173569679167,4827.241512100918,0,0,0,0,0
S1324@upi,HDFC,293,36,10,156771.5964931838,4173.053944227562,1,1,1,1,1
