user_id,age,account_age_days,kyc_level,device_count,incoming_txn_count_24h,incoming_total_amount_24h,unique_senders_24h,avg_incoming_amount,incoming_peak_hour,outgoing_txn_count_24h,outgoing_total_amount_24h,forwarding_ratio,avg_time_gap_in_out_min,same_day_forward_flag,imps_usage_flag,cross_bank_transfer_flag,rapid_forward_flag,high_velocity_flag,lien_marked_flag,freeze_flag,complaint_flag,is_mule_account
U1302,20,267,1,2,3,6993.164584028152,2,2106.679768716328,7,0,0.0,0.21079905064589344,546.5931789055801,0,0,0,0,0,0,0,0,0
U1303,19,137,1,1,2,8909.571672021539,2,2255.2751213086467,13,2,8014.669688477209,0.15722447911174084,453.12957399579136,0,1,1,0,0,0,0,0,0
U1304,20,16,2,1,3,12868.362165749166,2,3185.116419161136,15,2,6339.281029426469,0.2853577462186768,497.7552400247161,0,0,1,0,0,0,0,0,0
U1305,19,328,3,2,3,8315.89846387582,2,2209.375047356036,2,0,0.0,0.3508338414783063,445.47480591452,0,0,0,0,0,0,0,0,0
U1306,19,271,3,1,2,3592.3544465628192,2,4502.650495638054,3,1,3506.1852869907884,0.15107482778852263,217.2570331801337,0,0,1,0,0,0,0,0,0
U1307,19,304,3,2,2,2335.6012119204006,2,3731.010309359837,10,0,0.0,0.15567238082351434,487.22073118583506,0,1,0,0,0,0,0,0,0
U1308,17,188,2,1,14,35959.83580650439,11,4376.561840101899,14,14,48988.5596106963,0.80875294489435,21.89069419246751,1,0,1,1,1,1,1,1,1
U1309,17,85,2,1,4,12654.717012596779,1,3294.6663901960387,4,2,7348.707348466237,0.16109459233698323,429.1190177426273,0,1,0,0,0,0,0,0,0
U1310,18,134,1,1,4,12525.197781001763,1,3499.2925683737512,13,2,5507.350917615292,0.18067129136844445,146.89398395947856,0,1,1,0,0,0,0,0,0
U1311,17,235,1,1,3,6292.168633864279,2,3794.285940522931,9,2,2864.202554865228,0.21949311035907143,591.5496257389291,0,1,1,0,0,0,0,0,0
U1312,17,194,3,1,2,2147.727239145888,1,1247.9001439580775,22,1,1752.5933941862224,0.1376136652324563,197.0677491663217,0,1,1,0,0,0,0,0,0
U1313,17,141,3,2,2,9363.695827561605,1,4608.010397879606,18,0,0.0,0.2781025223193706,506.8347105690729,0,1,1,0,0,0,0,0,0
U1314,19,335,2,1,16,55020.50912927899,12,3894.9855416311425,22,16,33591.7713978978,0.9570701914779653,12.534959435429561,1,0,1,1,1,1,1,1,1
U1315,18,150,2,2,2,7698.901307542554,2,2938.153924502587,19,2,8875.380726890435,0.22155463114028834,564.5891760987984,0,0,0,0,0,0,0,0,0
U1316,19,11,3,1,17,49619.61105228111,11,4435.649304382565,17,16,78013.96034060774,0.9504451465312105,23.463987452894877,1,1,1,1,1,1,1,1,1
U1317,20,147,1,2,1,3148.029146375696,2,2235.681398379878,8,2,4906.670255330115,0.2156644004021209,572.6186182730971,0,0,0,0,0,0,0,0,0
U1318,16,144,3,2,3,11766.720970769584,2,4861.832713759213,5,2,6935.209032317899,0.26225787364752334,228.16171749807745,0,1,1,0,0,0,0,0,0
U1319,19,127,2,1,20,60099.23819402826,5,1956.7071794295048,7,19,48417.83441372018,0.9112919878143809,8.275930634138707,1,0,1,1,1,1,1,1,1
U1320,16,149,1,2,15,64424.06478231317,6,1845.889125223517,21,15,52811.13414327435,0.8394319909362282,17.45811774120626,1,1,0,1,1,1,1,1,1
U1321,19,84,3,2,24,94763.99672615783,6,3257.6117020423994,2,23,43623.84946071496,0.9205616605719353,11.722077806983359,1,0,1,1,1,1,1,1,1
U1322,20,25,1,1,4,13501.669835292812,1,2597.601207113179,10,0,0.0,0.3394512407853536,497.57426938459287,0,0,1,0,0,0,0,0,0
U1323,20,87,3,1,16,71194.72257726516,12,1851.7581905293712,7,15,49528.51667318189,0.890392605477043,21.14412376732342,1,0,0,1,1,1,1,1,1
U1324,16,80,2,1,1,4053.3562129708394,2,1088.5598121354856,16,1,2662.2381284932662,0.16983168507256502,563.3249426214371,0,0,0,0,0,0,0,0,0
U1325,19,339,2,2,3,3410.3453990542657,1,4275.331596856471,20,0,0.0,0.15980216027877178,514.7477246142155,0,1,0,0,0,0,0,0,0
U1326,19,108,3,2,4,14950.92303330558,2,2871.5701125281,11,2,8325.984948619809,0.12565735527283242,536.9662645173458,0,1,1,0,0,0,0,0,0
U1327,19,325,1,2,4,5230.5702197653545,2,1820.3750148944398,7,1,1117.0484366693288,0.21883658951549584,401.3859415330777,0,0,0,0,0,0,0,0,0
U1328,19,355,3,1,1,3958.2045949399717,2,3420.012245352132,1,1,4127.360764691951,0.10979651037826078,153.2718054582321,0,0,1,0,0,0,0,0,0
U1329,20,17,3,2,1,3287.3571594261666,2,1073.2688288629001,9,0,0.0,0.2527477387628977,443.43078996656675,0,0,1,0,0,0,0,0,0
U1330,17,191,1,1,4,19096.056570131826,1,4093.4124539337186,20,1,3750.32977363075,0.2745881062057578,556.3190372989494,0,0,1,0,0,0,0,0,0
U1331,19,73,1,1,4,12184.899144308994,1,3516.2387625006886,6,2,4405.055428653404,0.16032504652181379,179.72322091546238,0,0,1,0,0,0,0,0,0
U1332,20,360,3,2,1,3433.2361124142385,2,2553.5727215355478,11,2,8149.878347030421,0.302046943453955,322.5514397311541,0,1,1,0,0,0,0,0,0
U1333,20,170,3,2,15,51170.684807181045,13,4999.220576535206,14,15,60336.67990945033,0.9397009877144301,15.791294064849025,1,1,0,1,1,1,1,1,1
U1334,16,248,2,1,9,25389.51650550657,14,3133.6295005819698,10,9,28657.965327716316,0.9533311058353044,14.024286399656795,1,1,0,1,1,1,1,1,1
U1335,16,140,3,1,16,41512.2535452208,9,4033.222854053173,5,15,25667.900313914924,0.9201960845357364,26.36945865738948,1,0,0,1,1,1,1,1,1
U1336,20,327,3,1,2,3754.625472247353,2,2031.4570145793796,18,2,7368.72139596735,0.24990107311871607,478.43845080604524,0,0,1,0,0,0,0,0,0
U1337,19,152,1,2,24,73105.87751643588,5,3826.750833842174,22,24,110882.55335454704,0.8308577968054492,29.609532815465084,1,1,1,1,1,1,1,1,1
U1338,19,49,1,1,4,8342.64012031476,1,3583.3394076675854,9,2,4930.4251620987125,0.12511723993267299,491.1065629849332,0,1,1,0,0,0,0,0,0
U1339,16,132,2,2,1,1344.2181787444047,1,1221.8627890601974,8,2,5318.783758478585,0.3183267151985754,447.8120134201585,0,1,1,0,0,0,0,0,0
U1340,18,226,3,2,3,8344.865142934017,1,2420.3790654527593,22,0,0.0,0.10267383525152468,210.54312485567414,0,1,1,0,0,0,0,0,0
U1341,17,77,3,2,4,14731.51241131277,1,1945.3040704378318,0,2,2102.8602729358,0.3670927593323693,346.44823255191534,0,1,1,0,0,0,0,0,0
U1342,17,169,1,1,3,10412.886007499976,2,1562.831323302297,0,0,0.0,0.17192325188147756,168.00868321167468,0,0,0,0,0,0,0,0,0
U1343,19,43,2,2,1,1676.1500654502042,2,4531.70447557945,7,1,2534.8886988778177,0.3795365629153523,371.0339079320206,0,1,1,0,0,0,0,0,0
U1344,18,27,3,1,4,5221.370274663245,2,3621.3042855306107,20,1,3371.408019568886,0.26640752585418237,180.40257144656118,0,0,1,0,0,0,0,0,0
U1345,18,240,1,1,4,6609.9378538738165,2,4248.406912868884,2,0,0.0,0.3008495729652084,132.81271612169004,0,0,0,0,0,0,0,0,0
U1346,17,218,3,2,3,3101.8321450013163,2,1866.7369759560106,21,0,0.0,0.14412097136510305,487.4074640374904,0,0,0,0,0,0,0,0,0
U1347,17,265,3,1,16,57099.482364820164,9,4803.645952591328,6,16,70912.87408437292,0.8735139418126747,7.790917179271965,1,1,0,1,1,1,1,1,1
U1348,17,80,1,2,3,3329.822337952451,1,2094.7820638653957,13,1,4277.275049387858,0.3733407310390251,133.91651759951034,0,0,0,0,0,0,0,0,0
U1349,16,21,2,1,19,90315.74115445971,5,1454.6050452467334,5,18,60958.02239520869,0.8752859995860887,22.473191523630422,1,0,0,1,1,1,1,1,1
U1350,16,282,1,1,1,2030.3151299919975,2,2333.828082126589,7,2,7870.878961644523,0.2511787023172733,446.6663268693513,0,1,1,0,0,0,0,0,0
U1351,19,92,2,1,1,4144.4617912125295,2,1676.990389771578,3,2,5859.776183920523,0.14768952820678918,142.72798911688292,0,0,1,0,0,0,0,0,0
U1352,20,248,3,2,14,45338.4367718539,14,1664.8612074809632,18,14,43194.70880013713,0.8152811098010547,11.780506910671058,1,0,0,1,1,1,1,1,1
U1353,16,286,2,2,1,2135.6695986577224,2,1971.990371443319,2,2,8544.87827795334,0.14671780357700367,489.056525996147,0,0,0,0,0,0,0,0,0
U1354,17,168,1,1,11,17922.8590552021,11,3461.304062472682,22,10,40544.17436651981,0.8160446023541824,5.23965044353669,1,1,0,1,1,1,1,1,1
U1355,16,163,1,2,1,3157.7060583049456,2,4442.8081301686,3,0,0.0,0.3802709323216418,260.0424809138808,0,1,0,0,0,0,0,0,0
U1356,19,325,2,2,19,20050.4875114096,13,3181.2128094630298,22,19,33199.41487838831,0.9748737848747882,16.621538178239344,1,0,0,1,1,1,1,1,1
U1357,18,51,1,1,1,4172.049595077595,2,4954.3619161053275,20,2,9951.981867309369,0.39945935406582855,588.7234513443004,0,1,0,0,0,0,0,0,0
U1358,20,130,2,2,3,12590.725275498324,1,2086.13393163401,15,2,4612.030715764446,0.3137818220761278,322.9355234714899,0,0,0,0,0,0,0,0,0
U1359,18,152,3,2,1,4200.632946659185,1,3566.948179256093,14,0,0.0,0.29235988996964446,563.3292806294005,0,0,1,0,0,0,0,0,0
U1360,18,165,2,1,1,2637.4925077126672,2,2583.7016286945163,21,2,4897.190267841895,0.1952248401149156,194.64593475793765,0,1,0,0,0,0,0,0,0
U1361,16,19,1,2,13,44995.66114021428,5,2501.0618841737587,10,12,33558.70504605077,0.8277600930415352,13.91927617716401,1,1,1,1,1,1,1,1,1
U1362,16,338,1,1,1,4331.990968957672,2,3790.539291330657,18,0,0.0,0.22051286002400203,350.5906023371137,0,1,0,0,0,0,0,0,0
U1363,18,162,1,1,4,10109.72200354932,1,3615.353559266505,4,1,3189.953732597885,0.38895561685896707,287.51525184679565,0,0,0,0,0,0,0,0,0
U1364,18,120,2,1,2,4231.723497586407,2,2155.9316169671984,3,1,1086.557299780655,0.12030206099739502,596.8271417947527,0,1,1,0,0,0,0,0,0
U1365,17,122,3,1,4,7632.5093485163,1,3213.569760919055,6,0,0.0,0.24553304191545186,441.12529187017856,0,1,0,0,0,0,0,0,0
U1366,16,352,1,2,2,6201.406319473793,1,4338.95181910787,2,2,2130.7733218895414,0.11729280867921804,569.8857814933633,0,1,0,0,0,0,0,0,0
U1367,19,151,1,2,1,1088.663023562447,2,1668.294625407993,9,2,3821.4930074367876,0.3117720007979975,308.95843874670754,0,0,0,0,0,0,0,0,0
U1368,16,117,3,1,1,2593.5107026377227,2,2276.381359491952,22,1,1196.9776056331566,0.3008983484898631,186.14543408700857,0,1,1,0,0,0,0,0,0
U1369,20,247,3,1,2,3180.4611198187376,1,2894.2153341889525,7,2,7434.870319373173,0.10318222701109582,533.5954346385831,0,0,0,0,0,0,0,0,0
U1370,17,332,3,1,3,11487.530468898425,2,4689.798772734546,15,0,0.0,0.21925669873216477,323.2400204670105,0,1,0,0,0,0,0,0,0
U1371,16,193,1,1,24,37864.69588893854,10,3211.9863307556866,19,23,62329.43622347746,0.8672336752832651,20.797241805046358,1,0,1,1,1,1,1,1,1
U1372,18,298,2,1,4,16709.86237475575,1,3611.2720946157615,0,0,0.0,0.2463560507098937,223.9162610393616,0,0,1,0,0,0,0,0,0
U1373,17,30,3,2,18,19493.918909307286,10,1413.7844667717395,2,18,28906.712138156992,0.8641216715769515,8.104493870737985,1,1,1,1,1,1,1,1,1
U1374,16,315,2,1,1,1367.3332314206416,2,3476.5986372589323,11,1,1306.3453754464595,0.2049619272100462,499.75664980323273,0,0,1,0,0,0,0,0,0
U1375,20,286,1,2,2,2482.926748120459,2,4190.397397959154,18,1,3802.6313155514163,0.2845153496585695,589.9738414775052,0,1,1,0,0,0,0,0,0
U1376,20,57,3,1,4,9212.15766284636,2,4837.316432935469,2,1,2752.4893883234527,0.27412877570302374,452.86155795032033,0,0,1,0,0,0,0,0,0
U1377,16,271,3,1,4,7700.228794385806,2,1758.5905200781463,9,1,4678.486810564034,0.24784752276984579,394.97568190408924,0,1,1,0,0,0,0,0,0
U1378,20,153,2,1,15,36971.80984760092,5,3443.894587183525,15,14,60840.97019053831,0.866399232027321,12.345050720387686,1,1,0,1,1,1,1,1,1
U1379,16,235,3,2,2,4745.988759189946,2,2549.9195740691875,12,1,1732.5414862870794,0.295817031866702,372.74666729656906,0,1,1,0,0,0,0,0,0
U1380,17,200,1,2,1,1309.0869050687081,2,2373.0686282896163,18,0,0.0,0.12833983538146995,211.56019349922298,0,0,1,0,0,0,0,0,0
U1381,20,318,1,1,19,86593.37831292796,11,1939.3610861423413,21,19,46691.990351606095,0.9457556691384195,15.18995834580453,1,0,0,1,1,1,1,1,1
U1382,18,338,2,2,17,24148.100829962972,5,2425.498065172982,14,17,66263.308781096,0.9165880402762697,10.785315554428717,1,1,0,1,1,1,1,1,1
U1383,17,116,1,1,2,9917.78312373045,2,2455.7555336161713,17,1,4617.241487949093,0.21229766938385616,342.6344250084783,0,1,1,0,0,0,0,0,0
U1384,19,210,1,1,22,45189.00765710363,7,4609.231893768396,3,21,66918.56222548535,0.8926195564400804,7.186990143773201,1,1,0,1,1,1,1,1,1
U1385,18,166,1,1,17,64970.52300403091,12,4016.804367969779,15,17,71992.64698820989,0.907477642809868,17.223402921907777,1,1,0,1,1,1,1,1,1
U1386,19,52,1,1,1,4587.005458452259,1,4680.00333899862,11,2,3622.7263526454417,0.38163877292585735,325.11831646752375,0,1,1,0,0,0,0,0,0
U1387,17,269,3,1,2,9634.842762598757,1,3952.674342786473,5,2,8991.257910281336,0.16411389245577374,248.25949284315317,0,1,0,0,0,0,0,0,0
U1388,19,273,3,1,1,1198.450946647727,1,2998.181693294862,17,2,9538.089389268489,0.29791519679197787,580.6508251747267,0,1,1,0,0,0,0,0,0
U1389,16,222,2,2,1,1302.9585811858349,2,1050.9557733488602,11,0,0.0,0.3580861794443647,592.1720920402447,0,0,0,0,0,0,0,0,0
U1390,18,354,1,2,1,3987.614621422093,1,1806.1080116729697,18,0,0.0,0.2845682496897013,324.1992770114382,0,0,1,0,0,0,0,0,0
U1391,20,66,2,2,1,2411.073863427823,2,4486.54708208022,16,1,3152.460501978086,0.1630158760537916,496.28012584634325,0,1,1,0,0,0,0,0,0
U1392,19,236,1,2,3,6887.269441928589,2,3434.9219303393947,12,1,3499.227430933042,0.2305873994485996,325.48458077997304,0,1,1,0,0,0,0,0,0
U1393,20,279,3,2,1,2013.8773788626536,2,3533.7213604472868,18,0,0.0,0.1338135048246727,353.72311119317294,0,1,0,0,0,0,0,0,0
U1394,16,56,3,1,23,78431.0430548903,8,3560.525661563689,20,23,36183.231211645965,0.8368118667000719,15.393726313304146,1,1,1,1,1,1,1,1,1
U1395,18,256,1,1,1,2505.4825091930707,1,2204.3487218608543,2,2,6777.951746576675,0.17201152562924493,469.9695761255406,0,0,0,0,0,0,0,0,0
U1396,16,19,3,1,23,109081.81140351878,8,2567.575683743654,8,22,39403.55123034162,0.8930646551993858,8.60633172694527,1,0,0,1,1,1,1,1,1
U1397,17,275,1,2,16,68481.78062498721,9,1037.900525046786,10,15,60582.69962033805,0.9781593948224161,12.554637749985421,1,1,1,1,1,1,1,1,1
U1398,16,346,3,2,23,71802.59600375501,7,1332.774707406029,10,22,73634.23053765859,0.852088058156947,20.365619566985387,1,1,1,1,1,1,1,1,1
U1399,18,129,1,2,2,2228.1479512903406,1,1844.2235570674025,2,1,1429.59369476453,0.28656494843647995,358.0957871718791,0,1,1,0,0,0,0,0,0
U1400,19,311,1,1,18,72562.46629623235,12,2446.763245201012,1,18,67372.3404774491,0.8418874760699969,5.869624521468351,1,1,0,1,1,1,1,1,1
U1401,19,291,2,2,21,51170.58138181551,13,2533.4065370608896,9,21,63525.14569777546,0.8862785499988728,23.07586077126989,1,0,0,1,1,1,1,1,1
U1402,17,231,3,2,2,7431.239156221306,1,3448.438310003433,20,1,4347.299577611993,0.3252067655466166,575.6082645469287,0,1,1,0,0,0,0,0,0
U1403,16,76,3,2,3,4837.7770039650895,2,4943.094660790208,3,0,0.0,0.23704489786189598,516.4096484827031,0,1,0,0,0,0,0,0,0
U1404,18,21,2,1,24,76873.50973172668,14,2002.0056987837584,22,23,93972.45875668118,0.9199907822275163,22.470933894855488,1,0,1,1,1,1,1,1,1
U1405,17,336,2,2,1,4987.050339945636,1,1395.8092067461396,15,1,3511.132694865352,0.39390752393074857,430.87660110734146,0,1,0,0,0,0,0,0,0
U1406,18,90,3,2,22,70265.66106343486,13,2140.625154966739,2,22,76088.5272041647,0.9420362272873544,13.526803989251725,1,1,0,1,1,1,1,1,1
U1407,18,235,3,2,24,90832.82886103369,9,4841.749215754227,15,23,104501.2118566005,0.8889154978949478,11.910263527341868,1,0,0,1,1,1,1,1,1
U1408,19,223,3,2,4,10111.530534665855,1,4645.717235352804,9,1,1769.1668929243192,0.20331141712136033,438.84430902726604,0,0,1,0,0,0,0,0,0
U1409,19,132,2,2,2,6485.945568123337,2,2032.1755761468619,12,1,1678.3440032828535,0.3585033958583521,183.39781552671218,0,0,0,0,0,0,0,0,0
U1410,18,218,1,1,8,38125.62149817215,9,4567.472817525304,19,7,13080.606446780384,0.9239714643691382,27.296879173355524,1,1,0,1,1,1,1,1,1
U1411,18,147,1,1,4,12488.097601432688,2,3225.485985781646,0,0,0.0,0.11364338539181108,402.81643524664946,0,1,1,0,0,0,0,0,0
U1412,20,309,2,1,4,18983.302245681683,1,2569.048583070776,11,1,3352.446281822409,0.18742067988647348,528.4350346324799,0,0,0,0,0,0,0,0,0
U1413,20,115,2,1,4,9212.289914293895,2,1140.3504448652,11,1,1652.888343778395,0.3921520794925645,362.84032318113344,0,1,0,0,0,0,0,0,0
U1414,16,310,1,2,19,21529.70174402273,12,3011.3748425725416,0,18,30994.776580905553,0.8302182021949124,5.241656667254558,1,0,0,1,1,1,1,1,1
U1415,20,112,3,2,24,80895.73921281549,6,2944.8282595865203,4,24,50579.56962865504,0.8239407237777785,9.086396458347707,1,1,0,1,1,1,1,1,1
U1416,18,291,2,2,2,7006.382716969847,1,2960.5154453463865,16,1,3503.077660327836,0.25905243093013697,303.1051507170397,0,0,0,0,0,0,0,0,0
U1417,19,173,1,1,4,17380.958000250746,1,2632.772327269672,12,1,2777.245061866942,0.3799044619391262,482.74278412852067,0,0,0,0,0,0,0,0,0
U1418,19,72,1,1,4,8603.94420082237,1,4932.060625001037,2,1,2317.5492879463854,0.36699924477433965,565.5034492874131,0,1,1,0,0,0,0,0,0
U1419,20,74,2,1,4,10081.869741993027,1,3263.9793530767674,1,1,4510.393492645676,0.14298950290429757,184.72625400898744,0,0,0,0,0,0,0,0,0
U1420,17,47,2,2,4,4391.947708025899,1,4742.903396233656,12,0,0.0,0.13351834820681874,255.22390815994123,0,1,0,0,0,0,0,0,0
U1421,17,319,2,2,22,69323.82844592564,9,1238.176552009985,12,22,91638.054113728,0.8575188313181132,8.779572983431356,1,0,0,1,1,1,1,1,1
U1422,16,267,3,2,2,7751.023843153081,1,4535.504447943527,19,0,0.0,0.23291200256680347,488.7468822415112,0,0,1,0,0,0,0,0,0
U1423,19,159,2,2,4,6546.680551677031,1,3629.885475424614,4,1,1960.9822300799538,0.35668736985276317,344.2097723108496,0,0,1,0,0,0,0,0,0
U1424,20,268,1,1,20,60975.55814076847,10,4290.9761241579745,9,20,28534.591798538815,0.8397436432357522,22.89360097501168,1,0,0,1,1,1,1,1,1
U1425,16,332,3,2,1,2889.053843180861,1,1117.1748200214827,20,0,0.0,0.32352405134866546,554.388903255207,0,1,1,0,0,0,0,0,0
U1426,16,195,3,1,3,8487.531352748203,2,2649.2703123324995,8,1,4168.076831760541,0.21398683754422257,141.4368138610674,0,0,1,0,0,0,0,0,0
U1427,16,76,2,2,13,49540.34970649606,11,3983.0053199371077,2,12,24275.15168513037,0.9253476529767019,7.7610781735287775,1,0,1,1,1,1,1,1,1
U1428,16,299,3,2,2,6675.759453156904,1,2562.248409708127,1,2,3200.1548943188964,0.22862845231105122,538.2018747936932,0,0,1,0,0,0,0,0,0
U1429,18,348,3,1,4,13071.207610220963,2,4057.7314494807683,13,0,0.0,0.20798845746494665,426.8826064806748,0,1,1,0,0,0,0,0,0
U1430,19,34,3,2,2,4887.079299954456,1,4281.997512656955,0,0,0.0,0.3175020473341937,131.194719150084,0,0,0,0,0,0,0,0,0
U1431,19,191,3,2,16,29883.72353167485,13,1339.6813560928567,15,15,67533.39926097638,0.813317999156343,10.082238885898905,1,0,1,1,1,1,1,1,1
U1432,19,19,3,2,13,59324.59595440106,13,4952.032171391838,4,13,20467.341734044996,0.9626026130658905,14.068879030029414,1,1,1,1,1,1,1,1,1
U1433,18,163,3,1,2,5512.424319611161,1,2151.0169622492986,19,1,3111.4968315582496,0.38385211143890363,255.04252130190565,0,0,0,0,0,0,0,0,0
U1434,20,39,2,2,1,4113.062979175114,1,3897.528206066535,18,1,2591.8415057804596,0.26265097313371444,128.3040589156655,0,1,1,0,0,0,0,0,0
U1435,20,254,1,1,4,9065.511254556473,2,4852.16313094249,16,0,0.0,0.24086641419805993,301.93065382380945,0,1,0,0,0,0,0,0,0
U1436,17,235,3,2,11,39684.15469624988,12,2162.316915618649,12,10,12278.114691827248,0.8966261390485011,22.94803308481798,1,1,0,1,1,1,1,1,1
U1437,16,23,3,1,3,7937.16691664556,1,2389.335062924254,2,1,4858.320743206612,0.1918477877398394,191.32196525827305,0,0,1,0,0,0,0,0,0
U1438,17,114,2,1,2,3490.476940019602,2,4707.265415713593,11,1,3338.0241439332567,0.30914240514771973,290.24199677294905,0,0,1,0,0,0,0,0,0
U1439,16,77,3,2,3,4936.751012937516,1,1052.4667030939377,10,1,4336.9537185625595,0.22980146017530828,493.3927173537778,0,1,1,0,0,0,0,0,0
U1440,20,286,1,2,3,14309.494062399554,2,4989.282446559082,5,1,3836.628662805857,0.3404329806184343,378.5760893238651,0,0,0,0,0,0,0,0,0
U1441,19,79,1,2,24,89641.42317866923,13,2248.9273584829407,7,23,58157.26528862972,0.9541069230672694,27.73922358361469,1,0,0,1,1,1,1,1,1
U1442,19,11,3,1,17,65287.5406496225,13,1224.8382314648886,0,16,38313.24661476593,0.9677460384234057,20.6984373324865,1,1,1,1,1,1,1,1,1
U1443,16,312,2,2,4,18983.142764988115,1,2157.796777217477,19,1,2596.723059955564,0.16788478818810032,588.1912692505084,0,0,1,0,0,0,0,0,0
U1444,19,328,3,2,4,5974.5146890476235,1,3019.5632571158444,8,1,4218.2348578745205,0.24932404508691283,325.46294013219585,0,1,1,0,0,0,0,0,0
U1445,20,235,2,1,13,37518.85131259468,5,4752.317453105001,1,13,63154.79244278999,0.8323170653959268,15.81619561570261,1,0,1,1,1,1,1,1,1
U1446,17,301,2,2,2,7875.578222389504,1,3004.0822880625005,14,1,1240.087190353083,0.1874368814120112,199.09094491770526,0,0,1,0,0,0,0,0,0
U1447,16,60,1,1,1,1183.6802243650523,2,2354.9779769746883,21,1,2609.305027034645,0.23206569189130064,307.2543424482879,0,1,1,0,0,0,0,0,0
U1448,18,338,3,1,24,66162.44790553601,8,4147.1868362583045,19,23,83575.15006613459,0.8025791219814145,13.116184750096899,1,1,0,1,1,1,1,1,1
U1449,20,131,2,2,2,7877.235982824512,2,4711.084393627277,12,2,4173.094379296774,0.3867435229523124,398.5110177887789,0,1,1,0,0,0,0,0,0
U1450,19,78,2,2,12,42383.45348123608,12,4214.821696066469,1,11,45994.31557636026,0.9142991126397663,12.291329634867473,1,1,0,1,1,1,1,1,1
U1451,19,246,1,2,13,25284.842321185963,12,4633.530189485056,10,12,44338.29426388873,0.835241085234873,25.326280178582703,1,0,1,1,1,1,1,1,1
U1452,19,44,3,2,2,2903.282710871007,2,3728.802423732778,4,0,0.0,0.21575661301652085,283.0456501100282,0,0,0,0,0,0,0,0,0
U1453,17,261,2,1,24,42432.93854626507,9,2150.2869955677133,7,23,106350.88737582018,0.8773461452677688,23.22594059550471,1,1,0,1,1,1,1,1,1
U1454,17,196,1,2,3,11957.51711066133,1,4710.456940592227,8,1,3404.650150844268,0.31205330722872954,569.9842501505973,0,0,0,0,0,0,0,0,0
U1455,18,330,3,2,2,5248.990461049951,2,2259.0259714430767,17,0,0.0,0.21091081660278563,200.20951867613456,0,0,0,0,0,0,0,0,0
U1456,16,287,1,1,4,19344.13509773962,2,3061.0214564503076,11,0,0.0,0.10403657732254414,320.43005733504765,0,0,0,0,0,0,0,0,0
U1457,16,39,1,1,2,7999.011636783678,2,4785.527389952215,20,2,7236.178152087536,0.35304474784428574,293.38691291245743,0,1,1,0,0,0,0,0,0
U1458,17,234,2,1,2,2706.2599886793314,1,1807.7634580479303,0,0,0.0,0.2764278374541872,483.021563452989,0,0,1,0,0,0,0,0,0
U1459,18,193,2,2,9,16399.384945037513,6,1163.0930973654858,3,8,19321.471535004966,0.9079762351679085,18.162463183206032,1,0,0,1,1,1,1,1,1
U1460,16,30,2,2,2,5673.899130912727,1,4895.763066667127,3,1,2642.3411950757554,0.19279803226504358,416.08242085643616,0,0,1,0,0,0,0,0,0
U1461,18,312,3,1,2,3909.5110514503813,2,1796.9675143384727,16,1,4601.108108510767,0.22911778540482264,337.8421830033506,0,1,0,0,0,0,0,0,0
U1462,17,303,1,1,1,3445.323013211411,2,3914.260846533083,8,1,3993.101497589027,0.28237268428208234,299.1623803279082,0,0,0,0,0,0,0,0,0
U1463,18,362,3,1,24,66617.6303714988,8,3387.8411473821116,8,23,95042.2072546295,0.8140433658201326,27.309259266271557,1,1,0,1,1,1,1,1,1
U1464,19,95,3,1,20,44818.948146613635,12,1283.6538927202707,9,20,32546.69599170904,0.9190077685494368,22.389629357588603,1,0,1,1,1,1,1,1,1
